disc_yr,edb,status,capex,depreciation,energy_delivered,length_circuit,length_overhead,length_underground,max_demand,mva_circuit,mva_overhead,mva_underground,nb_connections,opex,rab_close,rab_open,revenue,saidi_planned,saidi_total_norm,saidi_unplanned,saidi_unplanned_defective_equipment,transformers,flow_capital_services,annual_charge,cgpi_real,lci_real,ppi_real,opex_real,flow_capital_services_real,annual_charge_real,saidi_unplanned_norm
2014,Counties Energy,Exempt,16896,6607.76236188512,524.585041954924,3075.067,2385.075,689.992,111.28728,10212.6113,9154.3455,1058.2658,38148,10633,210305,200785.513505316,43540.3170729294,33.0502137032278,125.382777879749,92.3325641765214,33.1743713454126,342.503,18324.8391181828,28957.8391181828,1.47513475724433,1.22099447513812,1.26090993500464,13152.6026880479,27031.6071041421,40184.20979219,92.3325641765215
2014,EA Networks,NonExempt,16827,6958.44926416425,522.74547,2990.85522,2491.85005,499.00517,155.875,19478.717814,18903.496028,575.221786,18087.8333333333,8214,220520.607978037,207829,37459.637059,56.7011252893986,239.51092182755,775.191514564152,36.3427556129866,525.81,19068.0292641643,27282.0292641643,1.47513475724433,1.22099447513812,1.26090993500464,10160.394853722,28127.9127197208,38288.3075734428,182.809796538151
2014,Electra,Exempt,7523.3041,5715,401.865978,2263,1540,723,93,3087.4,2492.8,594.6,41982,10191,144017.82243,143365.545116279,35780.67503,14.494,67.294,52.8,11.291,327,13954.1230413116,24145.1230413116,1.47513475724433,1.22099447513812,1.26090993500464,12605.8660767325,20584.2119051028,33190.0779818353,52.8
2014,Electricity Invercargill,NonExempt,4513.686,2526.462,257.899466713,657.1997,54.32198,602.87772,60.636,533.481436,32.899454,500.581982,17201.4647126667,4814.067,64392,65348.3784112522,17821.6774644872,9.704,25.1,15.399,10.559,150.54,6312.35439903012,11126.4213990301,1.47513475724433,1.22099447513812,1.26090993500464,5954.81148919805,9311.5733740535,15266.3848632516,15.396
2014,Horizon Energy,NonExempt,8972.11203493583,4656.23988999979,512.805709478996,2381.36794,1912.11194,469.256,83.69394,3488.683668,3324.6673,164.016368,24731.8000527453,7731,110624.308948757,104497.756400971,30323.19917,16.4561368005666,186.341244472008,181.523788323384,114.348720024284,301.1975,10759.3333854323,18490.3333854323,1.47513475724433,1.22099447513812,1.26090993500464,9562.94285538405,15871.4666416306,25434.4094970146,169.885107671441
2014,MainPower NZ,Exempt,37918.011,10483,559.53,4839.2,3978.6,860.6,99.686,15776.34,15175.38,600.96,38300,11931,221540,202799,47843,88.3544533245448,206.271,862.91736013842,6.9594078712477,489.5,22901.448308,34832.448308,1.47513475724433,1.22099447513812,1.26090993500464,14758.1776235399,33782.7223903652,48540.9000139052,117.916546675455
2014,Marlborough Lines,Exempt,12929.685,9119.653,362.371747,3371.226,2853.83,517.396,71,10243.578,9849.97,393.608,24522.6666666667,12428,215025.330212947,207971,32973.01531,56.7,246.2,189.5,21.2,328.759,21128.06018,33556.06018,1.47513475724433,1.22099447513812,1.26090993500464,15372.947071105,31166.735924668,46539.682995773,189.5
2014,Nelson Electricity,NonExempt,12563.17006,1172.90694632265,142.168467293531,266.343,38.733,227.61,33.576,360.0152,40.8352,319.18,9171,2232,42202.8079853404,30348.7933186341,9863.10151240386,1.76481521976821,22.376339383337,20.6115241635688,11.542,94.92,3224.20813384616,5456.20813384616,1.47513475724433,1.22099447513812,1.26090993500464,2760.89619107712,4756.14148282636,7517.03767390347,20.6115241635688
2014,Network Tasman,NonExempt,5588.59414,6574,589.752256949295,3395,2545,850,149.2614,3735.4,2948.6,786.8,37553.6213452612,8543,155232,150493,40122.16784284,53.6,129.48,75.88,18.1,422.259,15158.08863592,23701.08863592,1.47513475724433,1.22099447513812,1.26090993500464,10567.3549105608,22360.2234002359,32927.5783107968,75.88
2014,Network Waitaki,Exempt,5194,3202,231.532495276725,1905.94707,1760.98583,144.96124,51.4,2619.270006,2517.502126,101.76788,12122,3746.58891,75102,73883,13651,7.68741422459029,81.3724000961064,87.4403810446436,26.9886170985711,173,7484.88,11231.46891,1.47513475724433,1.22099447513812,1.26090993500464,4634.38308743314,11041.206641803,15675.5897292361,73.6849858715161
2014,Northpower,Exempt,17378,8712.13901756088,963.978,5870.56459999998,4990.99131999997,879.573280000006,168,6542.71863399999,6001.65231999999,541.066314000002,54641,16149.1432181434,241237.298966984,232434.816605625,60533,52.1,147.7,103.6,24.8,524,22215.0727474759,38364.2159656193,1.47513475724433,1.22099447513812,1.26090993500464,19975.8548387683,32770.2259445131,52746.0807832814,95.6
2014,Orion NZ,NonExempt,81790,34384.22,3026.582144,10855.8,5614.1,5241.7,615,16105.16,12842.2,3262.96,189116,50934,890508,864649,210754.454717176,10.65,106.28,463.12,33.4,2098,85094.684,136028.684,1.47513475724433,1.22099447513812,1.26090993500464,63003.3542098216,125526.126025123,188529.480234945,95.63
2014,OtagoNet,NonExempt,9984.415,6607,399.796823487,4544.85717,4485.96317,58.894,61.43858,26671.76515,26605.459666,66.305484,14782.25,7679.596,147442.648021316,144589,33249.0799328247,154.1,348.2,317.3,172.2,205.268,14983.54762,22663.14362,1.47513475724433,1.22099447513812,1.26090993500464,9499.35812966446,22102.7518810876,31602.1100107521,194.1
2014,Powerco,NonExempt,107944.799634266,59856.676680658,4366.68285748067,27731.452661,21799.904471,5931.54819,865.798,32953.8790722,29048.3886544,3905.4904178,324593,67817.6488739442,1439790,1385118.8,338323.855704567,36.0500369269025,206.95350571626,190.3603161662,88.2515838248332,3097.832,140445.783870417,208263.432744362,1.47513475724433,1.22099447513812,1.26090993500464,83887.7636486908,207176.457295679,291064.220944369,170.903468789358
2014,Scanpower,Exempt,2710.151,1016,77.715106,1045.507,965.241,80.266,14.8,75.9764,48.704,27.2724,6694.5,2585.59126188016,34680,32487,8032.3636236786,28.555,71.2433,42.688,25.11886017,67.923,2911.156228,5496.74748988016,1.47513475724433,1.22099447513812,1.26090993500464,3198.274671419,4294.34773569111,7492.62240711011,42.6883
2014,The Lines Company,NonExempt,9437,8968,314.6456960988,4250.62714000002,3998.33613000001,252.29101,64,16327.479748,16243.167908,84.31184,23595,10693,175959,173379.119168011,37100.93419,83.6105919095539,270.45554770083,186.844955791276,80.604691045086,248,18941.4666734086,29634.4666734086,1.47513475724433,1.22099447513812,1.26090993500464,13226.820327593,27941.2158431303,41168.0361707233,186.844955791276
2014,The Power Company,Exempt,22503.044,11626.015,684.3056701785,8808.81128,8458.11481,350.69647,136.932,19083.503586,18866.630324,216.873262,34614.25,13497.526,315316,306568,53893.1090024756,66.818,177.77,110.951,55.6315,448.2335,29423.908232,42921.434232,1.47513475724433,1.22099447513812,1.26090993500464,16695.9086569733,43404.2297269909,60100.1383839642,110.952
2014,Top Energy,NonExempt,18898.7932,7326.49047445085,323.779,3955.34196,3117.32981,838.01215,70,13484.818231,12893.732527,591.085704,30668,12617.3259424278,199303.154599577,183788.51,37136.3929710065,21.8057298599227,464.909372669075,478.319674209292,229.826075933321,307.9885,18147.8132440509,30765.1391864787,1.47513475724433,1.22099447513812,1.26090993500464,15607.1358136324,26770.4700842785,42377.6058979108,443.103642809153
2014,Unison Networks,NonExempt,43624.2745487613,21312,1550.199390236,8897.03416700026,5555.34898300031,3341.68518399996,332,10027.0651492882,8165.54163588819,1861.52351339998,110029,34853.7856044901,521046.004410001,491717.720983763,124090.06741,32.181747,112.820227,80.63848,17.040089,1094,50069.672062456,84923.4576669461,1.47513475724433,1.22099447513812,1.26090993500464,43112.7616129279,73859.5135431545,116972.275156082,80.63848
2014,Vector Lines,NonExempt,174264,90831,8259.577,17961,8394,9567,1746,21991.9,9170.8,12821.1,540125,106706,2618855,2536404,588136,23,141,128,54.7,4547,237749.016,344455.016,1.47513475724433,1.22099447513812,1.26090993500464,131991.124088295,350711.837002239,482702.961090535,118
2014,WEL Networks,Exempt,51022.78935,19644.68863,1201.25196168,5241.162095392,3235.671570269,2005.490525123,286.83693877,7333.7580051166,3364.0409892392,3969.7170158774,85809.5,18919.19174,475613.76661,459970.07385443,95980.5564806102,21.9844508307021,91.1540705828236,69.1696197521216,32.9909899343622,833,46831.6508676481,65750.8426076481,1.47513475724433,1.22099447513812,1.26090993500464,23402.2958840608,69082.9959339995,92485.2918180602,69.1696197521216
2014,Waipa Networks,Exempt,7796.81743465,3300.63181070195,347.344,2099.59162,1728.74827,370.84335,68.18402,301.765251999999,199.999351999999,101.7659,24203,4548,91330.9455997407,89783.4126619413,22006.1944010206,36.3,123.4,87.1,27.84,273.4955,8546.81380794087,13094.8138079409,1.47513475724433,1.22099447513812,1.26090993500464,5625.69707751735,12607.7021117894,18233.3991893067,87.1
2014,Wellington Electricity,NonExempt,35656.22754,26602,2368.08356085,4638.7299271932,1747.20451432229,2891.52541287091,560.19,4025.07220962722,1308.49518723483,2716.57702239239,164797.331506849,29611.04613,569510.189486707,555989.837444309,163771.955377889,1.66622359882691,78.876477247419,189.103969663376,19.2486505981994,1336.2065,58735.8052680013,88346.8513980013,1.47513475724433,1.22099447513812,1.26090993500464,36627.6991371531,86643.2278455636,123270.926982717,77.2102536485921
2014,Westpower,Exempt,2607,4135,265.911553,2251.843805,2006.431,245.412805,48.139,6664.862075,6587.87,76.992075,13194,8169,114618,114505,19915,41.26,108.28,67.02,6.35,183,10620.276,18789.276,1.47513475724433,1.22099447513812,1.26090993500464,10104.7316240632,15666.3382591278,25771.069883191,67.02
2015,Alpine Energy,NonExempt,17481.22436,6204.37270803608,776.91182616,4180,3524,656,131.328,5517.6,4916.2,601.4,31672,13822.02596,172593.646718869,159366.332362733,50913.078038915,48.9903780615014,140.283676252215,91.2955219154704,35.540207656235,510.6585,15618.3616024291,29440.3875624291,1.43498065823532,1.20108695652174,1.31334622823985,17222.1153204362,22412.0468128109,39634.1621332471,91.2932981907136
2015,Aurora Energy,NonExempt,29162,11941,1248.134015,5814.67985176855,3890.10905285552,1924.57079891304,285.677065,11568.7524396787,9823.01182813133,1745.7406115474,85007,23608,330597,324967,93463.499761,24.3265493550609,123.587531746546,105.697729319856,29.2707449031856,927.8135,30955.688,54563.688,1.43498065823532,1.20108695652174,1.31334622823985,29415.3476242536,44420.8135423671,73836.1611666207,99.2609823914848
2015,Buller Electricity,Exempt,1996.82609,1289.61323999999,54.259,640.9,591.2,49.7,10.82244,1728.2,1703.64,24.56,4606,3097.96665492081,28540.0349319334,28264,7691.59912519889,65.2574902306658,287.598281658279,2681.29808945245,45.2464177163049,46,2928.30837051999,6026.2750254408,1.43498065823532,1.20108695652174,1.31334622823985,3860.03753316003,4202.06587304475,8062.10340620478,222.340791427613
2015,Centralines,Exempt,2691,2694,104.79183313791,1944.71828499999,1803.23882299999,141.479462,20.02,1606.64325399999,1535.68952919999,70.9537248,8438.5,3545,54680,55054,12303.63815,50.975112,141.367399,90.392287,18.330937,97.69,5852.372,9397.372,1.43498065823532,1.20108695652174,1.31334622823985,4417.03690816584,8398.04062479793,12815.0775329638,90.392287
2015,Counties Energy,Exempt,28215.78601,7132,537.028873689333,3124.981,2380.881,744.1,115.324,11133.2324,9956.7324,1176.5,38856,11382.10564,228249.24,210304.5,46467.47162,20.9,120.1,99.1756,13.0878,364.952,19699.09400828,31081.19964828,1.43498065823532,1.20108695652174,1.31334622823985,14181.9973778625,28267.818886641,42449.8162645035,99.2
2015,EA Networks,NonExempt,15005.91087,7374.82138897018,623.108137611,3012,2485,527,167.95526,19997.4,19350.4,647,18418.9166666667,9121,226348.826183352,220521,41252.173597,66.7183770883055,188.550977199826,131.515460090162,53.8450278440732,539.412,20144.1628933302,29265.1628933302,1.43498065823532,1.20108695652174,1.31334622823985,11364.6808573711,28906.4841282704,40271.1649856415,121.832600111521
2015,Electra,Exempt,9112.99736,5657.06169,402.31496,2256,1524,732,88.64,3097.6,2486.8,610.8,39665,10629,146671.08074,144018.239915643,38004.59959,16.18,149.24,123.119,30.824,329,13977.247051356,24606.247051356,1.43498065823532,1.20108695652174,1.31334622823985,13243.6347805063,20057.0791740724,33300.7139545787,133.06
2015,Electricity Invercargill,NonExempt,8595.536,2538.806,257.88147754,661.51382,54.28374,607.23008,58.372,594.912124,32.883266,562.028858,17317,4161.35,74188.0002980179,64392,19964.1517670531,0.996,41.346,40.35,35.2683,153.01,6385.433008,10546.783008,1.43498065823532,1.20108695652174,1.31334622823985,5185.0032546674,9162.97286093735,14347.9761156047,40.35
2015,Horizon Energy,NonExempt,7369.03757,5001.35735000013,513.566303486824,2494.34505,1953.98341,540.36164,84.2933,3609.7493,3418.980306,190.768994,24760.3333333333,7979.56346668797,113282.900913819,110624.308948757,31893.138895065,25.8837834016683,172.857506412716,146.973723011048,53.0398901254267,302.96,11402.6517030905,19382.2151697785,1.43498065823532,1.20108695652174,1.31334622823985,9942.46159193583,16362.5846465289,26305.0462384647,146.973723011048
2015,MainPower NZ,Exempt,27979.8733,10976,603.828,4899.831,4001.308,898.523,108.64,16094.6168,15464.8368,629.78,42698,12160.25,231674,221540,53435,89.03,163.45,102.42,17.89,513.797,24165.6764524,36325.9264524,1.43498065823532,1.20108695652174,1.31334622823985,15151.5579866075,34677.2783023666,49828.8362889741,74.42
2015,Marlborough Lines,Exempt,12266.51,9203,376.312424,3380.467,2846.755,533.712,72.6,10255.63,9817.03,438.6,24674.0833333333,12486,217515.348590643,215025.336863714,35330.79911,52.03,129.91,77.88,27.942,332.697,21587.881144368,34073.881144368,1.43498065823532,1.20108695652174,1.31334622823985,15557.4394457993,30978.1918944509,46535.6313402502,77.88
2015,Nelson Electricity,NonExempt,1265.23235,1430,139.96,290.886,31.688,259.198,34.314,291.69,39.52,252.17,9214,1905.33314,41669.2130255966,42202.5328888492,10534.43726,2.548,19.937,17.389,1.814,96.5,3828.76834757556,5734.10148757556,1.43498065823532,1.20108695652174,1.31334622823985,2374.02730655332,5494.20852363451,7868.23583018783,17.389
2015,Network Tasman,NonExempt,15254,6778,592.901,3570.9,2698.7,872.2,140.748,8551.16,7697.64,853.52,38014,9818,161816,155232,42074,57.7,157.792080415411,122.77,10.43597544993,432.373,15898.104,25716.104,1.43498065823532,1.20108695652174,1.31334622823985,12233.1363510218,22813.4717426135,35046.6080936353,100.092080415411
2015,Network Waitaki,Exempt,9903,3295,272.42511628394,1928.14939,1768.15813,159.99126,57,2627.374232,2522.942992,104.43124,12554,4545,74256,75102,16754.0950813396,12.72087631,50.8431278484049,38.12225154,11.135284,188,7777.996,12322.996,1.43498065823532,1.20108695652174,1.31334622823985,5663.02757337482,11161.2738198316,16824.3013932065,38.1222515384049
2015,Northpower,Exempt,13253,9821.05859827655,992.67,5894.05047,4992.68669,901.36378,162,6582.027758,6001.537338,580.49042,56485,15727.6861258004,242198.568344172,241237.361410893,63779,69.4040003555872,203.5089,310.195270690728,30.1140190239132,535,23701.4348372866,39429.1209630869,1.43498065823532,1.20108695652174,1.31334622823985,19596.5500980841,34011.1005639309,53607.650662015,134.104899644413
2015,Orion NZ,NonExempt,84875.057,35909.974,3132.6967502,11005.9170509119,5600.89966466045,5405.01738625147,581.5104,15902.123041381,12515.3927159537,3386.73032542733,190045,50828.255,907755.523,890507.578,274173.664060718,10.6873951,94.071,115.42677,41.027603988529,2146.41,88154.899964,138983.154964,1.43498065823532,1.20108695652174,1.31334622823985,63331.5312588618,126500.576377009,189832.107635871,83.3836049
